year,round,type,institute,program,quota,category,gender,orank,crank,hist_crank_mean,hist_crank_min,hist_crank_max,hist_crank_count,candidate_rank,admitted,rank_diff,rank_ratio
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,11501,12492,12492.0,12492.0,12492.0,0,12389,1,-103.0,0.9917547222288227
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,11501,12492,12492.0,12492.0,12492.0,0,10495,1,-1997.0,0.8401376874478564
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,11501,12492,12492.0,12492.0,12492.0,0,13297,0,805.0,1.0644412415430347
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,11501,12492,12492.0,12492.0,12492.0,0,14639,0,2147.0,1.1718699958598544
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,11501,12492,12492.0,12492.0,12492.0,0,15224,0,2732.0,1.2186999670039225
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,17239,17239,17239.0,17239.0,17239.0,0,14840,1,-2399.0,0.8608387952544586
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,17239,17239,17239.0,17239.0,17239.0,0,13637,1,-3602.0,0.7910551651539792
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,17239,17239,17239.0,17239.0,17239.0,0,17123,1,-116.0,0.9932710708316775
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,17239,17239,17239.0,17239.0,17239.0,0,19930,0,2691.0,1.1560995410661294
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,17239,17239,17239.0,17239.0,17239.0,0,21080,0,3841.0,1.2228087468978428
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,17239,17239,17239.0,17239.0,17239.0,0,18268,0,1029.0,1.0596902366380356
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,1899,1899,1899.0,1899.0,1899.0,0,1546,1,-353.0,0.8141126866028822
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,1899,1899,1899.0,1899.0,1899.0,0,1831,1,-68.0,0.9641916747541249
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,1899,1899,1899.0,1899.0,1899.0,0,1726,1,-173.0,0.9088994159615618
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,1899,1899,1899.0,1899.0,1899.0,0,2292,0,393.0,1.2069510205005212
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,1899,1899,1899.0,1899.0,1899.0,0,2106,0,207.0,1.1090047334965523
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,1899,1899,1899.0,1899.0,1899.0,0,1914,0,15.0,1.007898888847294
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,4363,4438,4438.0,4438.0,4438.0,0,3997,1,-441.0,0.9006309127971364
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,4363,4438,4438.0,4438.0,4438.0,0,3969,1,-469.0,0.8943217645463684
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,4363,4438,4438.0,4438.0,4438.0,0,3848,1,-590.0,0.8670572310341208
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,4363,4438,4438.0,4438.0,4438.0,0,5703,0,1265.0,1.2850383026475027
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,4363,4438,4438.0,4438.0,4438.0,0,5002,0,564.0,1.1270842696550603
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,4363,4438,4438.0,4438.0,4438.0,0,5459,0,1021.0,1.2300585821765242
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only,8216,8216,8216.0,8216.0,8216.0,0,5846,1,-2370.0,0.7115384606724215
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only,8216,8216,8216.0,8216.0,8216.0,0,7674,1,-542.0,0.9340311575778589
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only,8216,8216,8216.0,8216.0,8216.0,0,7508,1,-708.0,0.913826678537212
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only,8216,8216,8216.0,8216.0,8216.0,0,10495,0,2279.0,1.2773855875396962
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only,8216,8216,8216.0,8216.0,8216.0,0,9895,0,1679.0,1.204357350043382
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only,8216,8216,8216.0,8216.0,8216.0,0,8757,0,541.0,1.0658471262587061
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,1501,1501,1501.0,1501.0,1501.0,0,1085,1,-416.0,0.7228514275626154
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,1501,1501,1501.0,1501.0,1501.0,0,1062,1,-439.0,0.7075283097433157
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,1501,1501,1501.0,1501.0,1501.0,0,1209,1,-292.0,0.8054630192840572
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,1501,1501,1501.0,1501.0,1501.0,0,1828,0,327.0,1.2178547553773833
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,1501,1501,1501.0,1501.0,1501.0,0,1688,0,187.0,1.1245836034338201
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,1501,1501,1501.0,1501.0,1501.0,0,1744,0,243.0,1.1618920642112454
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only,3177,3177,3177.0,3177.0,3177.0,0,2308,1,-869.0,0.7264715117202659
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only,3177,3177,3177.0,3177.0,3177.0,0,3018,1,-159.0,0.9499527826567429
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only,3177,3177,3177.0,3177.0,3177.0,0,2800,1,-377.0,0.8813345896086414
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only,3177,3177,3177.0,3177.0,3177.0,0,3859,0,682.0,1.214667921892767
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only,3177,3177,3177.0,3177.0,3177.0,0,3734,0,557.0,1.1753226277138098
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only,3177,3177,3177.0,3177.0,3177.0,0,3751,0,574.0,1.180673587722148
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,798,798,798.0,798.0,798.0,0,742,1,-56.0,0.9298245497515721
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,798,798,798.0,798.0,798.0,0,691,1,-107.0,0.8659147761163563
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,798,798,798.0,798.0,798.0,0,585,1,-213.0,0.7330826975804173
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,798,798,798.0,798.0,798.0,0,826,0,28.0,1.0350877063272217
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,798,798,798.0,798.0,798.0,0,906,0,108.0,1.1353383316373642
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,798,798,798.0,798.0,798.0,0,842,0,44.0,1.0551378313892503
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,11146,12734,12734.0,12734.0,12734.0,0,10276,1,-2458.0,0.8069734562533584
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,11146,12734,12734.0,12734.0,12734.0,0,10894,1,-1840.0,0.8555049467131264
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,11146,12734,12734.0,12734.0,12734.0,0,10267,1,-2467.0,0.8062666869748181
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,11146,12734,12734.0,12734.0,12734.0,0,14398,0,1664.0,1.1306737858248204
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,11146,12734,12734.0,12734.0,12734.0,0,14264,0,1530.0,1.1201507765665535
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,11146,12734,12734.0,12734.0,12734.0,0,14773,0,2039.0,1.160122505764
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,17709,17709,17709.0,17709.0,17709.0,0,15698,1,-2011.0,0.8864419216858987
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,17709,17709,17709.0,17709.0,17709.0,0,14633,1,-3076.0,0.8263030093024434
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,17709,17709,17709.0,17709.0,17709.0,0,13702,1,-4007.0,0.7737308708714603
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,17709,17709,17709.0,17709.0,17709.0,0,21739,0,4030.0,1.2275679026328037
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,17709,17709,17709.0,17709.0,17709.0,0,20385,0,2676.0,1.151109604635434
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,17709,17709,17709.0,17709.0,17709.0,0,22778,0,5069.0,1.28623863499563
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,1876,1876,1876.0,1876.0,1876.0,0,1571,1,-305.0,0.8374200381800637
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,1876,1876,1876.0,1876.0,1876.0,0,1671,1,-205.0,0.8907249419470952
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,1876,1876,1876.0,1876.0,1876.0,0,1768,1,-108.0,0.9424306986011157
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,1876,1876,1876.0,1876.0,1876.0,0,2287,0,411.0,1.2190831491520089
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,1876,1876,1876.0,1876.0,1876.0,0,2194,0,318.0,1.1695095886486695
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,1876,1876,1876.0,1876.0,1876.0,0,2101,0,225.0,1.1199360281453303
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,4545,4567,4567.0,4567.0,4567.0,0,4453,1,-114.0,0.9750383162359573
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,4545,4567,4567.0,4567.0,4567.0,0,3879,1,-688.0,0.8493540598875541
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,4545,4567,4567.0,4567.0,4567.0,0,3859,1,-708.0,0.8449748175060766
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,4545,4567,4567.0,4567.0,4567.0,0,5824,0,1257.0,1.2752353814862374
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,4545,4567,4567.0,4567.0,4567.0,0,5704,0,1137.0,1.2489599271973726
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,4545,4567,4567.0,4567.0,4567.0,0,5009,0,442.0,1.096781254441031
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only,7835,7835,7835.0,7835.0,7835.0,0,6047,1,-1788.0,0.7717932344967541
2020,6,IIT,Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only,7835,7835,7835.0,7835.0,7835.0,0,6775,1,-1060.0,0.864709635143957
